"source_path","destination_path","action","sha256","size_bytes"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_daddy_chronicles\DALL·E 2024-08-29 23.28.22 - A series of comic book-style facial expressions for Sniky from 'BZH Daddy Chronicles,' using the same seed as MutenRock. __Sniky has mid-length curly .webp","media\visual\references\bzh-pw-daddy-chronicles\bzhpw_daddy_chronicles_v004.webp","promoted","644D86B9D4AEB3DA696B05A3ADA14943C0C9554CBE28F94C22E6C7F31DD155B2","481320"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_daddy_chronicles\DALL·E 2024-08-29 23.28.56 - A realistic portrait of Sniky from 'BZH Daddy Chronicles.' Sniky has mid-length curly brown hair, glasses, and a well-groomed beard. He is dressed in .webp","media\visual\references\bzh-pw-daddy-chronicles\bzhpw_daddy_chronicles_v005.webp","promoted","C068AAF37CCD2E7FECDC481FBE310B515BCE1547DFD9BEF3DE786AB2FB75A09A","504768"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_daddy_chronicles\DALL·E 2024-08-29 23.28.58 - A realistic portrait of MutenRock from 'BZH Daddy Chronicles.' MutenRock has light chestnut hair tied in a neat bun with short, well-groomed sides. He.webp","media\visual\references\bzh-pw-daddy-chronicles\bzhpw_daddy_chronicles_v006.webp","promoted","6266387BC12E4D70C02EB45BA758E2C592CCE75A7B3509361FE48A1BE2ADD6E3","464012"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LE_CODE\DALL·E 2024-07-11 02.08.58 - A monstrous figure named 'Le Code' with a body made of twisted, glowing digital lines and numbers. It should have a sinister appearance, with an aura .webp","media\visual\references\bzh-pw-le-code\bzhpw_le_code_v001.webp","promoted","CA21E1F894F912F3F7C189C53C3ADDFDFEF2808B4F0B8CA0A51E267851777CFF","969792"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LE_CODE\DALL·E 2024-07-11 02.09.08 - A creepy, shadowy figure resembling computer code, with a body made of twisted, glowing digital lines and numbers. The figure should have a sinister a.webp","media\visual\references\bzh-pw-le-code\bzhpw_le_code_v002.webp","promoted","7B307D12ED67C2717DD60DC9E3F56FA17A96C9D11820DF93041B4FA91E05A59E","738892"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LE_CODE\DALL·E 2024-07-11 02.40.02 - A stickman representing 'Le Code', viewed from the side, standing on a simply drawn floor. The stickman is made of twisted, glowing digital lines and .webp","media\visual\references\bzh-pw-le-code\bzhpw_le_code_v003.webp","promoted","ADCDDE9B723CA80F1B6CAA81A4E3296C36B43AFCF9592730C38F00161A596F11","219504"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LE_CODE\le_code_animation_v2.gif","media\visual\references\bzh-pw-le-code\bzhpw_le_code_v004.gif","promoted","9B101031BF4378C94FA4FC83AE4150E4939C3311B90EB9501FCFB7301B38A360","514113"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LE_CODE\le_code_animation.gif","media\visual\references\bzh-pw-le-code\bzhpw_le_code_v005.gif","promoted","D141DE7D06445939691E3F0FCBA00B7740DB9BC7F2527206C3A01C62E1614CA8","2132812"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LoL_Chronicles\bzh_pw_chibi_LoL\DALL·E 2024-08-21 19.30.42 - A chibi-style illustration of Aligax inspired by Morgana. Aligax is depicted as a small, cute character with an oversized head and expressive features.webp","media\visual\references\bzh-pw-lol-chronicles\bzhpw_lol_chronicles_v001.webp","promoted","FBC5AC105453689DB01360CF8CE9A05D27F43D08D8C60781B7316C2E3656FAD9","326096"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LoL_Chronicles\bzh_pw_chibi_LoL\DALL·E 2024-08-21 19.30.43 - A chibi-style illustration of Sniky inspired by Vayne. Sniky is depicted as a small, cute character with an oversized head and expressive features. He.webp","media\visual\references\bzh-pw-lol-chronicles\bzhpw_lol_chronicles_v002.webp","promoted","E1BC7514CACF0348F951996E47CC3B9D91233E29CEDBA2AF0532DEA3BA1DB5ED","188970"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LoL_Chronicles\bzh_pw_chibi_LoL\DALL·E 2024-08-21 19.30.45 - A chibi-style illustration of MutenRock inspired by Zyra. MutenRock is depicted as a small, cute character with an oversized head and expressive featu.webp","media\visual\references\bzh-pw-lol-chronicles\bzhpw_lol_chronicles_v003.webp","promoted","AD4C02D44EAD05295F4FC64FA7AB26F191146460B399F79F2D674F0B29D27E89","472728"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LoL_Chronicles\bzh_pw_chibi_LoL\DALL·E 2024-08-21 19.30.59 - A chibi-style illustration of MutenRock, Sniky, and Aligax together. The trio is depicted as small, cute characters with oversized heads and expressiv.webp","media\visual\references\bzh-pw-lol-chronicles\bzhpw_lol_chronicles_v004.webp","promoted","F4EC21D047229ABAE72F6DAF2D67C8AA4A42A1E3887CFF317CA64BFD0B900CCC","465552"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LoL_Chronicles\bzh_pw_chibi_LoL\DALL·E 2024-08-21 19.31.12 - A chibi-style illustration of a mysterious and immaterial enemy. The entity is depicted as a small, cute yet eerie character, with an undefined shape .webp","media\visual\references\bzh-pw-lol-chronicles\bzhpw_lol_chronicles_v005.webp","promoted","59B0F5863CA1764B1BAD3D35409443BC33F31100377740AF8A4D77CEFAE57CDC","453208"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LoL_Chronicles\bzh_pw_chibi_LoL\DALL·E 2024-08-21 19.35.03 - A chibi-style landscape illustration representing the places associated with MutenRock, Sniky, and Aligax. The scene is divided into three sections, e.pdn","archives\sources\bzhpwimage\bzh_pw_artwork_source_v001.pdn","source","A94CCB12EEAA0F6BD45FD8595BFD694D9387BAA8A03F617EBA41B6ECB16D7ACA","5283309"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LoL_Chronicles\bzh_pw_chibi_LoL\DALL·E 2024-08-21 19.35.03 - A chibi-style landscape illustration representing the places associated with MutenRock, Sniky, and Aligax. The scene is divided into three sections, e.webp","media\visual\references\bzh-pw-lol-chronicles\bzhpw_lol_chronicles_v006.webp","promoted","F2D23CB891098149FD0095600C96E842402EBBE1D96367F88EF2583769B4F412","703012"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LoL_Chronicles\bzh_pw_chibi_LoL\DALL·E 2024-08-21 19.48.52 - A chibi-style illustration of MutenRock with a focus on a big weapon. MutenRock is depicted as a small, cute character with an oversized head and expr.webp","media\visual\references\bzh-pw-lol-chronicles\bzhpw_lol_chronicles_v007.webp","promoted","4263E128F2AC6425E21410325E475DB6AB14819F9E3AECC2A060B1150E56DB96","388760"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LoL_Chronicles\bzh_pw_chibi_LoL\DALL·E 2024-08-21 19.48.54 - A chibi-style illustration of MutenRock's place. The scene is a lush, vibrant forest filled with oversized plants, vines, and towering trees, all in a.webp","media\visual\references\bzh-pw-lol-chronicles\bzhpw_lol_chronicles_v008.webp","promoted","408F3BC1A9C085150F613602CFABCE9655EAEAB8B8816C2AEADF5F76C5E6C2C8","533716"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LoL_Chronicles\bzh_pw_chibi_LoL\DALL·E 2024-08-21 19.48.57 - A chibi-style illustration of MutenRock's place. The scene is a lush, vibrant forest filled with oversized plants, vines, and towering trees, all in a.webp","archives\import-duplicates\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LoL_Chronicles\bzh_pw_chibi_LoL\DALL·E 2024-08-21 19.48.57 - A chibi-style illustration of MutenRock's place. The scene is a lush, vibrant forest filled with oversized plants, vines, and towering trees, all in a.webp","internal-duplicate","408F3BC1A9C085150F613602CFABCE9655EAEAB8B8816C2AEADF5F76C5E6C2C8","533716"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LoL_Chronicles\bzh_pw_chibi_LoL\DALL·E 2024-08-21 19.48.59 - A chibi-style illustration of Sniky with a focus on a big weapon. Sniky is depicted as a small, cute character with an oversized head and expressive f.webp","media\visual\references\bzh-pw-lol-chronicles\bzhpw_lol_chronicles_v009.webp","promoted","311200497B7E306ABF94BB89B72579BDC26CAF111CC43DD4FCCA1E1C1E700E40","295144"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LoL_Chronicles\bzh_pw_chibi_LoL\DALL·E 2024-08-21 19.49.01 - A chibi-style illustration of Sniky's place. The scene is a dark, shadowy cityscape with towering, gothic buildings and narrow alleyways, all in a pla.webp","media\visual\references\bzh-pw-lol-chronicles\bzhpw_lol_chronicles_v010.webp","promoted","8B6704116546B5CB350ED145E5EE6434F1F0D70895D90C12B9CC678BE40B665B","428062"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LoL_Chronicles\bzh_pw_chibi_LoL\DALL·E 2024-08-21 20.03.48 - A chibi-style illustration of Aligax with a focus on a big weapon. Aligax is depicted as a small, cute character with an oversized head and expressive.webp","media\visual\references\bzh-pw-lol-chronicles\bzhpw_lol_chronicles_v011.webp","promoted","2E80432B674E6D93D381AD7086EFC4C7DE56D0C2AA3A6A711F111472DB356D7A","326496"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LoL_Chronicles\bzh_pw_chibi_LoL\DALL·E 2024-08-21 20.04.03 - A chibi-style illustration of 'Le Code,' a mysterious and immaterial enemy. The entity is depicted as a small, cute yet eerie character, with an undef.webp","media\visual\references\bzh-pw-lol-chronicles\bzhpw_lol_chronicles_v012.webp","promoted","F9EC4423B8A44FF8432DF0CDDBA8AE1A3360204077F490B51A31648905BE5181","367370"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LoL_Chronicles\bzh_pw_chibi_LoL\DALL·E 2024-08-21 20.05.11 - A chibi-style illustration of Aligax's place. The scene is a mystical, purple-hued landscape with floating islands, glowing runes, and swirling dark m.webp","media\visual\references\bzh-pw-lol-chronicles\bzhpw_lol_chronicles_v013.webp","promoted","F8302DBA1281F02B5C13DADBEE4F89BEB7DB743760261D10B7F6BBD5BFF175C3","390622"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LoL_Chronicles\bzh_pw_chibi_LoL\DALL·E 2024-08-21 20.14.52 - A chibi-style landscape illustration featuring MutenRock, Sniky, and Aligax standing together triumphantly over 'Le Code.' MutenRock is depicted with .webp","media\visual\references\bzh-pw-lol-chronicles\bzhpw_lol_chronicles_v014.webp","promoted","05FFF0068C06B1D908CD4BEF38444E9AD9EC8AE26E6EE08E6F88F4968E4B3410","693158"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LoL_Chronicles\bzh_pw_chibi_LoL\DALL·E 2024-08-21 20.22.02 - A chibi-style landscape illustration featuring MutenRock, Sniky, and Aligax standing together triumphantly over a dark and creepy, glitchy digital ent.webp","media\visual\references\bzh-pw-lol-chronicles\bzhpw_lol_chronicles_v015.webp","promoted","4D8DDDF5356FF537B50F0A9104A3942A17C729FFC61BC676DA90080817168453","1147912"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LoL_Chronicles\bzh_pw_chibi_LoL\DALL·E 2024-08-21 20.25.48 - A chibi-style landscape illustration featuring MutenRock, Sniky, and Aligax standing together triumphantly over a dark and creepy, glitchy digital ent.webp","media\visual\references\bzh-pw-lol-chronicles\bzhpw_lol_chronicles_v016.webp","promoted","708BFE5C51C9FB7BD5C6703735D8DA9EBC7CED976CFBF0DA9812C8D0719FA2EF","1308562"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LoL_Chronicles\bzh_pw_chibi_LoL\image_2024-08-21_193535282-removebg-preview.png","media\visual\references\bzh-pw-lol-chronicles\bzhpw_lol_chronicles_v017.png","promoted","B160FEBFF7D8C64B19D8D0DB8408B7778EA7731290BB45A5D1B26A390D310281","265589"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LoL_Chronicles\bzh_pw_chibi_LoL\image_2024-08-21_193550212-removebg-preview.png","media\visual\references\bzh-pw-lol-chronicles\bzhpw_lol_chronicles_v018.png","promoted","9A2CB882317F39DE336D0DD8336DFAB2ACB1F2341C98FCA8A0898C863A047AFB","394583"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LoL_Chronicles\bzh_pw_chibi_LoL\image_2024-08-21_193742613-removebg-preview.png","media\visual\references\bzh-pw-lol-chronicles\bzhpw_lol_chronicles_v019.png","promoted","C628577A274D020ECA376E339309E63D17D107E690E820F58EC34F9CEE56E645","439377"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LoL_Chronicles\bzh_pw_chibi_LoL\image_2024-08-21_195247568-removebg-preview.png","media\visual\references\bzh-pw-lol-chronicles\bzhpw_lol_chronicles_v020.png","promoted","239A68DB0546F0E70A34DA9A1DCE9BCC1A24DA627F87CDB97EC03AC3D93EBDFD","462190"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LoL_Chronicles\bzh_pw_chibi_LoL\image_2024-08-21_195253496-removebg-preview.png","media\visual\references\bzh-pw-lol-chronicles\bzhpw_lol_chronicles_v021.png","promoted","6430DB499EA40762CA1EACC91C368CC3A357206DB8117B50FB3CB6935CD2A2EF","355533"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LoL_Chronicles\bzh_pw_chibi_LoL\LOL CHIBI.png","media\visual\references\bzh-pw-lol-chronicles\bzhpw_lol_chronicles_v022.png","promoted","BE7A04A637E37ECF00DB19C6BCD72153B238F3945BC8615D1A772327A0B3FA5A","2362179"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LoL_Chronicles\DALL·E 2024-08-21 10.42.05 - An intense scene of the BZH Power team in the dark jungle of the Rift, with glowing runes and shadows surrounding them, as they prepare for an upcomin.webp","media\visual\references\bzh-pw-lol-chronicles\bzhpw_lol_chronicles_v023.webp","promoted","24F5E9723423328D0A8EFA1832D823966722CE5F562920D6A62F0AF4F849F048","418338"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LoL_Chronicles\DALL·E 2024-08-21 10.42.06 - The BZH Power team standing victorious on a battlefield in the Rift, with a destroyed Nexus in the background, glowing with the remnants of their vict.webp","media\visual\references\bzh-pw-lol-chronicles\bzhpw_lol_chronicles_v024.webp","promoted","6EF85D7D30D900D97B05098E57D7C86839AA232DEE95F84F6B5C776C5E238D9C","450256"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LoL_Chronicles\DALL·E 2024-08-21 10.42.08 - The BZH Power team emerging from the shadows in the Rift, with beams of light cutting through the darkness, symbolizing their journey through both cha.webp","media\visual\references\bzh-pw-lol-chronicles\bzhpw_lol_chronicles_v025.webp","promoted","103F6FF4352116AC15B42C5669A210A0DFC9E630CF17282AA4E4D5990BC49ABF","232178"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LoL_Chronicles\DALL·E 2024-08-21 10.42.09 - The BZH Power team emerging from the shadows in the Rift, with beams of light cutting through the darkness, symbolizing their journey through both cha.webp","media\visual\references\bzh-pw-lol-chronicles\bzhpw_lol_chronicles_v026.webp","promoted","EA8DAE88D613B1818A97F4A41A34B2F9FE0FE8EED360AF9DF7F7D44336E27045","256224"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LoL_Chronicles\DALL·E 2024-08-21 10.47.00 - A portrait illustration of the BZH Power team (MutenRock, Sniky, and Aligax) depicted in a comic-style as characters in the world of League of Legends.webp","media\visual\references\bzh-pw-lol-chronicles\bzhpw_lol_chronicles_v027.webp","promoted","F8FBCFF2C8F2B9804D67FAA44CD5E3740FE9F9E8291AB3E1E3D941BFEE476324","659342"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LoL_Chronicles\DALL·E 2024-08-21 12.50.37 - A portrait illustration of the BZH Power team with MutenRock as a male version of Zyra, Sniky as a male assassin inspired by Vayne, and Aligax as a fe.webp","media\visual\references\bzh-pw-lol-chronicles\bzhpw_lol_chronicles_v028.webp","promoted","24D0B7653AE6B8D44ECB1ADA9FEC230495F54D4D22DA534601997969623C0283","529226"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LoL_Chronicles\DALL·E 2024-08-21 19.10.40 - A landscape illustration focusing closely on the three characters, MutenRock, Aligax, and Sniky, depicted in the world of Runeterra, within the Summon.webp","media\visual\references\bzh-pw-lol-chronicles\bzhpw_lol_chronicles_v029.webp","promoted","A1D799773DD886C1785ADBF6A0FB7EE13EAEF75D73A20C8B22193F7C2A3A1CFF","529896"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LoL_Chronicles\DALL·E 2024-08-21 19.14.12 - A detailed and realistic movie shoot-style image featuring MutenRock (as a male version of Zyra), Aligax (as Morgana), and Sniky (as a male version of.webp","media\visual\references\bzh-pw-lol-chronicles\bzhpw_lol_chronicles_v030.webp","promoted","6BFAAB906FCBE624373C01B1D60D741BE6F8EAF9B6C5CF365E64B4F55C5C501B","424228"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LoL_Chronicles\DALL·E 2024-08-21 19.30.36 - An illustration of a mysterious and immaterial enemy sowing chaos across multiple cyber worlds, in a dark and powerful art style. The entity is a shad.webp","media\visual\references\bzh-pw-lol-chronicles\bzhpw_lol_chronicles_v031.webp","promoted","8B484B6177CFF8C9CBD28D0782616EBBABEFCDB19626178D37F11EFDF898BBD3","564624"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LoL_Chronicles\morgana\DALL·E 2024-08-21 13.57.11 - A close-up portrait illustration of Aligax depicted as Morgana from League of Legends. She stands in a powerful pose, holding her artifact with dark m.webp","media\visual\references\bzh-pw-lol-chronicles\bzhpw_lol_chronicles_v032.webp","promoted","651078232E1A90EF4DAC013991A181C2D6A0D3A4F7C7EC44D4A9F694250B9CC4","455962"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LoL_Chronicles\morgana\DALL·E 2024-08-21 19.03.24 - A portrait illustration of Aligax depicted as Morgana from League of Legends, in a female form holding her artifact. She stands in a powerful pose, su.webp","media\visual\references\bzh-pw-lol-chronicles\bzhpw_lol_chronicles_v033.webp","promoted","136E6E4DCD15E3FA9E10146088FFB19E6024407366922DA0C719CAFCE020553E","350708"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LoL_Chronicles\morgana\DALL·E 2024-08-21 19.30.25 - An illustration of Aligax inspired by Morgana, in a dark and powerful art style. Aligax, a woman of ethereal beauty with long, wavy jet-black hair and.webp","media\visual\references\bzh-pw-lol-chronicles\bzhpw_lol_chronicles_v034.webp","promoted","594A05FCE5A4B90CD64340C79E8AD5E8F1943ADF8C47898F22A3E403DE854F31","351494"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LoL_Chronicles\vayne\DALL·E 2024-08-21 15.51.02 - A close-up portrait illustration of Sniky depicted as a male version of Vayne from League of Legends. He stands in a powerful pose, with his crossbow .webp","media\visual\references\bzh-pw-lol-chronicles\bzhpw_lol_chronicles_v035.webp","promoted","85E1B7063DB4DD77978A28FDC2FC364E48C41D6D391C3A03E87BEAA78B55BE1B","540028"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LoL_Chronicles\vayne\DALL·E 2024-08-21 19.30.23 - An illustration of Sniky inspired by Vayne, in a dark and powerful art style. Sniky, a tall and athletic man with angular features and icy blue eyes, .webp","media\visual\references\bzh-pw-lol-chronicles\bzhpw_lol_chronicles_v036.webp","promoted","F515697BA03BF2F1765BBF2186B0838A6510A840AFF4C034D3E41C3FD0DD6058","358418"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LoL_Chronicles\ZYRA\DALL·E 2024-08-21 19.02.42 - A close-up portrait illustration of MutenRock depicted as a male version of Zyra from League of Legends. He stands in a powerful pose, surrounded by a.webp","media\visual\references\bzh-pw-lol-chronicles\bzhpw_lol_chronicles_v037.webp","promoted","9571640336E5667975A8BD0E92487AD4D4BB4889926057EA2CA75154BBC29C9F","680724"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LoL_Chronicles\ZYRA\DALL·E 2024-08-21 19.02.44 - A close-up portrait illustration of MutenRock depicted as a male version of Zyra from League of Legends. He stands in a powerful pose, surrounded by a.webp","media\visual\references\bzh-pw-lol-chronicles\bzhpw_lol_chronicles_v038.webp","promoted","5C0EAAD5C2979A8DFFEA5DD5D71E7C55098DC9F3B90E9103D99993CC49FE923E","689544"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LoL_Chronicles\ZYRA\DALL·E 2024-08-21 19.04.50 - A portrait illustration of MutenRock depicted as a male version of Zyra from League of Legends. He stands in a powerful pose, surrounded by thorny vin.webp","media\visual\references\bzh-pw-lol-chronicles\bzhpw_lol_chronicles_v039.webp","promoted","D2A402B66E2902DB1C54482D7F9F2A27AADE2CAAF60F9785FFF649DBEB30EAC2","489764"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LoL_Chronicles\ZYRA\DALL·E 2024-08-21 19.04.57 - A close-up portrait illustration of MutenRock depicted as a male version of Zyra from League of Legends. He stands in a powerful pose, surrounded by t.webp","media\visual\references\bzh-pw-lol-chronicles\bzhpw_lol_chronicles_v040.webp","promoted","B82147387285E7FFDD119569658EE3606A15B02096CE064C6CED84E7C60763E5","501604"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_LoL_Chronicles\ZYRA\DALL·E 2024-08-21 19.30.22 - An illustration of MutenRock inspired by Zyra, in a dark and powerful art style. MutenRock, an imposing man with earthy-toned skin and deep green hair.webp","media\visual\references\bzh-pw-lol-chronicles\bzhpw_lol_chronicles_v041.webp","promoted","07C4F44569C1EBEC858DDF14D4BB919DEA5545E2372D64662DD6FB6A97035C6F","463564"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_merch\cap\DALL·E 2024-06-06 12.11.45 - An illustration of caps and beanies featuring embroidered logos of BZH Power and character icons. The caps and beanies should be available in multiple.webp","media\visual\merch\bzh-pw-artwork\bzhpw_merch_artwork_v001.webp","promoted","12A89478CDCABFA51E8894D7C540A2FB0D6AE8C70933D7793BB6D73E354D514A","430528"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_merch\cap\DALL·E 2024-06-06 12.11.57 - A 16_9 illustration of caps and beanies featuring embroidered logos of BZH Power and character icons. The caps and beanies should be available in mult.webp","media\visual\merch\bzh-pw-artwork\bzhpw_merch_artwork_v002.webp","promoted","220E3CDE2ABE748B4012AA5AFBA4E48F930307965A94AC0368E6D3D6F3F20CFA","517392"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_merch\cap\DALL·E 2024-06-28 10.49.05 - A simple black cap with the BZH Chronicles logo on it, viewed from the front, side, and back. The cap should be in a 3D style and have a transparent b.webp","media\visual\merch\bzh-pw-artwork\bzhpw_merch_artwork_v003.webp","promoted","4AE59A246A54B5D02A2E5E550FAFD7EBDE7780B85A832CEF1D97A10137ABF470","283010"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_merch\cap\DALL·E 2024-06-28 11.27.21 - A special edition cap with the BZH Chronicles logo, designed to represent MutenRock. The cap should have a unique color scheme and additional elements.webp","media\visual\merch\bzh-pw-artwork\bzhpw_merch_artwork_v004.webp","promoted","4C274657E01018B6667AF281E210C8179A8AA98B10DE39237BE3209724DB90B5","413492"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_merch\cap\DALL·E 2024-06-28 11.27.29 - A simple cap with the BZH Chronicles logo on it, worn by a model. The cap should be in a 3D style and have a solid green background. The model should .webp","media\visual\merch\bzh-pw-artwork\bzhpw_merch_artwork_v005.webp","promoted","E363AF725DB835860A2DBB35220362426CC57F12AF63798DC337B2C973F81BA9","329042"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_merch\cap\DALL·E 2024-06-28 11.27.34 - A simple cap with the BZH Chronicles logo on it, viewed from a different angle. The cap should be in a 3D style and have a solid green background. The.webp","media\visual\merch\bzh-pw-artwork\bzhpw_merch_artwork_v006.webp","promoted","ABAC30B1D1C0A295216795E809964BA40E8D99F6BA42A63A2F747FDD00FC6FA4","318150"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_merch\cap\DALL·E 2024-06-28 11.27.49 - A simple cap with the BZH Chronicles logo on it, viewed from a different angle. The cap should be in a 3D style and have a solid green background. The.webp","media\visual\merch\bzh-pw-artwork\bzhpw_merch_artwork_v007.webp","promoted","0F2AC83BF6EA6057DF23B884278365160FF34E1208C9D28602FCBE1FA4CD2F82","271318"
"imports\2026-07-06-desktop-bzh\BZH_RESS\bzhpwimage\bzh_pw_artwork\bzh_pw_merch\cap\DALL·E 2024-06-28 11.27.53 - A simple cap with the BZH Chronicles logo on it, viewed from a different angle. The cap should be in a 3D style and have a solid green background. The.webp","media\visual\merch\bzh-pw-artwork\bzhpw_merch_artwork_v008.webp","promoted","5B5B2A527F5B626E9ABAB7AE8F47FA01610B7BE7AD9858BFD994A89426F72AFB","282376"
